file_path,label,track_id,bpm,dataset,filename
/home/jupyter/datasphere/project/medi_fma/fma_medium/036/036241.mp3,036241.mp3,36241.0,135,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/024/024174.mp3,024174.mp3,24174.0,133,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/105/105098.mp3,105098.mp3,105098.0,110,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001666.mp3,001666.mp3,1666.0,142,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/000/000715.mp3,000715.mp3,715.0,94,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/006/006460.mp3,006460.mp3,6460.0,87,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/006/006660.mp3,006660.mp3,6660.0,110,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/058/058204.mp3,058204.mp3,58204.0,80,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/169_latin-brazilian-baiao_95_fill_4-4.wav,,,95,groove,169_latin-brazilian-baiao_95_fill_4-4.wav
/home/jupyter/datasphere/project/data/genres_original/hiphop/hiphop.00000.wav,hiphop,,117,gtzan,hiphop.00000.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/046/046927.mp3,046927.mp3,46927.0,112,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/182_afrocuban_105_fill_4-4.wav,,,105,groove,182_afrocuban_105_fill_4-4.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/87_neworleans-funk_84_fill_4-4.wav,,,84,groove,87_neworleans-funk_84_fill_4-4.wav
/home/jupyter/datasphere/project/data/genres_original/country/country.00088.wav,country,,103,gtzan,country.00088.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/071/071369.mp3,071369.mp3,71369.0,112,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014578.mp3,014578.mp3,14578.0,120,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/21_pop-soft_83_fill_4-4.wav,,,83,groove,21_pop-soft_83_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/042/042461.mp3,042461.mp3,42461.0,173,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014653.mp3,014653.mp3,14653.0,110,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/146_gospel_120_fill_4-4.wav,,,120,groove,146_gospel_120_fill_4-4.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/97_hiphop_70_fill_4-4.wav,,,70,groove,97_hiphop_70_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/029/029263.mp3,029263.mp3,29263.0,105,FMA,
/home/jupyter/datasphere/project/data/genres_original/pop/pop.00022.wav,pop,,103,gtzan,pop.00022.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/050/050466.mp3,050466.mp3,50466.0,61,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/049/049582.mp3,049582.mp3,49582.0,104,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/025/025152.mp3,025152.mp3,25152.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/048/048990.mp3,048990.mp3,48990.0,122,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/048/048163.mp3,048163.mp3,48163.0,100,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/222_rock-halftime_140_fill_4-4.wav,,,140,groove,222_rock-halftime_140_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/108/108293.mp3,108293.mp3,108293.0,110,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020446.mp3,020446.mp3,20446.0,144,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/107/107500.mp3,107500.mp3,107500.0,135,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/069/069258.mp3,069258.mp3,69258.0,144,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/010/010947.mp3,010947.mp3,10947.0,151,FMA,
/home/jupyter/datasphere/project/data/genres_original/classical/classical.00040.wav,classical,,117,gtzan,classical.00040.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/038/038621.mp3,038621.mp3,38621.0,80,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/000/000823.mp3,000823.mp3,823.0,128,FMA,
/home/jupyter/datasphere/project/data/genres_original/pop/pop.00056.wav,pop,,89,gtzan,pop.00056.wav
/home/jupyter/datasphere/project/data/genres_original/blues/blues.00028.wav,blues,,103,gtzan,blues.00028.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/063/063481.mp3,063481.mp3,63481.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/023/023510.mp3,023510.mp3,23510.0,240,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Quickstep/Media-104916.wav,,,103,ballroom,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Samba/Media-105609.wav,,,99,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013128.mp3,013128.mp3,13128.0,85,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Waltz/Albums-Fire-13.wav,,,89,ballroom,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/175_afrocuban-rhumba_110_fill_4-4.wav,,,110,groove,175_afrocuban-rhumba_110_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/006/006596.mp3,006596.mp3,6596.0,111,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012602.mp3,012602.mp3,12602.0,74,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/98_hiphop_70_fill_4-4.wav,,,70,groove,98_hiphop_70_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/033/033184.mp3,033184.mp3,33184.0,164,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/033/033192.mp3,033192.mp3,33192.0,175,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/032/032519.mp3,032519.mp3,32519.0,184,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/016/016232.mp3,016232.mp3,16232.0,79,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/086/086337.mp3,086337.mp3,86337.0,128,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/27_hiphop_100_fill_4-4.wav,,,100,groove,27_hiphop_100_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/023/023527.mp3,023527.mp3,23527.0,184,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/049/049136.mp3,049136.mp3,49136.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014583.mp3,014583.mp3,14583.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/047/047918.mp3,047918.mp3,47918.0,89,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/9_soul-groove9_105_beat_4-4.wav,,,105,groove,9_soul-groove9_105_beat_4-4.wav
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Jive/Albums-Commitments-08.wav,,,161,ballroom,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/116_afrocuban-bembe_122_fill_4-4.wav,,,122,groove,116_afrocuban-bembe_122_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/062/062643.mp3,062643.mp3,62643.0,188,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014364.mp3,014364.mp3,14364.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/024/024812.mp3,024812.mp3,24812.0,160,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/042/042481.mp3,042481.mp3,42481.0,102,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014802.mp3,014802.mp3,14802.0,128,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/057/057809.mp3,057809.mp3,57809.0,134,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Rumba-American/Albums-AnaBelen_Veneo-13.wav,,,89,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/010/010682.mp3,010682.mp3,10682.0,73,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/036/036433.mp3,036433.mp3,36433.0,86,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/056/056837.mp3,056837.mp3,56837.0,88,FMA,
/home/jupyter/datasphere/project/data/genres_original/rock/rock.00014.wav,rock,,117,gtzan,rock.00014.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/005/005106.mp3,005106.mp3,5106.0,146,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/VienneseWaltz/Media-104811.wav,,,185,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011771.mp3,011771.mp3,11771.0,88,FMA,
/home/jupyter/datasphere/project/data/genres_original/reggae/reggae.00079.wav,reggae,,152,gtzan,reggae.00079.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/085/085428.mp3,085428.mp3,85428.0,139,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/097/097977.mp3,097977.mp3,97977.0,100,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/040/040516.mp3,040516.mp3,40516.0,92,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014733.mp3,014733.mp3,14733.0,132,FMA,
/home/jupyter/datasphere/project/data/genres_original/blues/blues.00065.wav,blues,,108,gtzan,blues.00065.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013742.mp3,013742.mp3,13742.0,183,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/38_hiphop_100_beat_4-4.wav,,,100,groove,38_hiphop_100_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/063/063413.mp3,063413.mp3,63413.0,123,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Quickstep/Media-104415.wav,,,103,ballroom,
/home/jupyter/datasphere/project/data/genres_original/hiphop/hiphop.00012.wav,hiphop,,99,gtzan,hiphop.00012.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/063/063188.mp3,063188.mp3,63188.0,124,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011899.mp3,011899.mp3,11899.0,167,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Tango/Albums-Ballroom_Classics4-09.wav,,,129,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/009/009999.mp3,009999.mp3,9999.0,134,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/047/047076.mp3,047076.mp3,47076.0,111,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/038/038542.mp3,038542.mp3,38542.0,90,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/029/029818.mp3,029818.mp3,29818.0,155,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Waltz/Albums-Chrisanne1-01.wav,,,83,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/051/051711.mp3,051711.mp3,51711.0,138,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012995.mp3,012995.mp3,12995.0,130,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/004/004707.mp3,004707.mp3,4707.0,122,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Tango/Media-104505.wav,,,129,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/039/039488.mp3,039488.mp3,39488.0,87,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/046/046157.mp3,046157.mp3,46157.0,239,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/018/018614.mp3,018614.mp3,18614.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001048.mp3,001048.mp3,1048.0,90,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/018/018028.mp3,018028.mp3,18028.0,189,FMA,
/home/jupyter/datasphere/project/data/genres_original/hiphop/hiphop.00096.wav,hiphop,,108,gtzan,hiphop.00096.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/037/037725.mp3,037725.mp3,37725.0,79,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/056/056885.mp3,056885.mp3,56885.0,143,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/042/042245.mp3,042245.mp3,42245.0,205,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/004/004112.mp3,004112.mp3,4112.0,106,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/091/091216.mp3,091216.mp3,91216.0,116,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/015/015960.mp3,015960.mp3,15960.0,198,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer9/16_rock_120_beat_4-4.wav,,,120,groove,16_rock_120_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/083/083717.mp3,083717.mp3,83717.0,138,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/81_punk_144_fill_4-4.wav,,,144,groove,81_punk_144_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/018/018974.mp3,018974.mp3,18974.0,72,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/033/033331.mp3,033331.mp3,33331.0,106,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/67_jazz_125_fill_4-4.wav,,,125,groove,67_jazz_125_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/003/003920.mp3,003920.mp3,3920.0,107,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/024/024803.mp3,024803.mp3,24803.0,129,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/023/023082.mp3,023082.mp3,23082.0,132,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Rumba-International/Media-106110.wav,,,96,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012532.mp3,012532.mp3,12532.0,103,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/031/031235.mp3,031235.mp3,31235.0,112,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/029/029855.mp3,029855.mp3,29855.0,167,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/019/019760.mp3,019760.mp3,19760.0,131,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/019/019603.mp3,019603.mp3,19603.0,87,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/040/040797.mp3,040797.mp3,40797.0,140,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/005/005023.mp3,005023.mp3,5023.0,129,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/024/024793.mp3,024793.mp3,24793.0,88,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer3/41_rock_120_beat_4-4.wav,,,120,groove,41_rock_120_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/022/022143.mp3,022143.mp3,22143.0,95,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013472.mp3,013472.mp3,13472.0,103,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/031/031127.mp3,031127.mp3,31127.0,95,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/099/099259.mp3,099259.mp3,99259.0,150,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001793.mp3,001793.mp3,1793.0,148,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/017/017500.mp3,017500.mp3,17500.0,86,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer3/46_rock_120_beat_4-4.wav,,,120,groove,46_rock_120_beat_4-4.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/12_jazz-funk_116_fill_4-4.wav,,,116,groove,12_jazz-funk_116_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/036/036085.mp3,036085.mp3,36085.0,96,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/32_punk_140_beat_4-4.wav,,,140,groove,32_punk_140_beat_4-4.wav
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Rumba-Misc/Media-105409.wav,,,92,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/045/045140.mp3,045140.mp3,45140.0,160,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/41_rock_112_fill_4-4.wav,,,112,groove,41_rock_112_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011987.mp3,011987.mp3,11987.0,150,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020374.mp3,020374.mp3,20374.0,100,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/090/090690.mp3,090690.mp3,90690.0,165,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020469.mp3,020469.mp3,20469.0,174,FMA,
/home/jupyter/datasphere/project/data/genres_original/jazz/jazz.00081.wav,jazz,,117,gtzan,jazz.00081.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/069/069592.mp3,069592.mp3,69592.0,144,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Waltz/Media-104204.wav,,,89,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011869.mp3,011869.mp3,11869.0,97,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer3/39_jazz_120_beat_4-4.wav,,,120,groove,39_jazz_120_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/007/007872.mp3,007872.mp3,7872.0,137,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/122/122714.mp3,122714.mp3,122714.0,87,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/059/059981.mp3,059981.mp3,59981.0,76,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/057/057631.mp3,057631.mp3,57631.0,84,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/003/003472.mp3,003472.mp3,3472.0,170,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/74_punk_144_fill_4-4.wav,,,144,groove,74_punk_144_fill_4-4.wav
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Quickstep/Media-105320.wav,,,103,ballroom,
/home/jupyter/datasphere/project/data/genres_original/pop/pop.00050.wav,pop,,144,gtzan,pop.00050.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/047/047503.mp3,047503.mp3,47503.0,154,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/113/113334.mp3,113334.mp3,113334.0,160,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012053.mp3,012053.mp3,12053.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/022/022344.mp3,022344.mp3,22344.0,118,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/58_punk_128_fill_4-4.wav,,,128,groove,58_punk_128_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014386.mp3,014386.mp3,14386.0,179,FMA,
/home/jupyter/datasphere/project/data/genres_original/disco/disco.00009.wav,disco,,129,gtzan,disco.00009.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/032/032900.mp3,032900.mp3,32900.0,168,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014867.mp3,014867.mp3,14867.0,126,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/112/112314.mp3,112314.mp3,112314.0,182,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer7/7_pop-groove7_138_beat_4-4.wav,,,138,groove,7_pop-groove7_138_beat_4-4.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer5/9_neworleans-shuffle_104_beat_4-4.wav,,,104,groove,9_neworleans-shuffle_104_beat_4-4.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/93_neworleans-funk_84_fill_4-4.wav,,,84,groove,93_neworleans-funk_84_fill_4-4.wav
/home/jupyter/datasphere/project/data/genres_original/metal/metal.00017.wav,metal,,108,gtzan,metal.00017.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/067/067474.mp3,067474.mp3,67474.0,180,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/110/110744.mp3,110744.mp3,110744.0,94,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020737.mp3,020737.mp3,20737.0,132,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014055.mp3,014055.mp3,14055.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/010/010484.mp3,010484.mp3,10484.0,230,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/VienneseWaltz/Media-105810.wav,,,172,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020086.mp3,020086.mp3,20086.0,109,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/029/029526.mp3,029526.mp3,29526.0,130,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/114/114198.mp3,114198.mp3,114198.0,93,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013201.mp3,013201.mp3,13201.0,196,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/014/014649.mp3,014649.mp3,14649.0,109,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012372.mp3,012372.mp3,12372.0,125,FMA,
/home/jupyter/datasphere/project/data/genres_original/pop/pop.00026.wav,pop,,76,gtzan,pop.00026.wav
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/7_jazz-march_88_beat_4-4.wav,,,88,groove,7_jazz-march_88_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013559.mp3,013559.mp3,13559.0,130,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Rumba-International/Albums-Latin_Jam3-08.wav,,,103,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013765.mp3,013765.mp3,13765.0,90,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001485.mp3,001485.mp3,1485.0,82,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001683.mp3,001683.mp3,1683.0,101,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Samba/Media-105606.wav,,,99,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/029/029961.mp3,029961.mp3,29961.0,98,FMA,
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Waltz/Media-105802.wav,,,86,ballroom,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/5_jazz-linear_128_beat_4-4.wav,,,128,groove,5_jazz-linear_128_beat_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/041/041211.mp3,041211.mp3,41211.0,118,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/013/013470.mp3,013470.mp3,13470.0,85,FMA,
/home/jupyter/datasphere/project/data/genres_original/blues/blues.00076.wav,blues,,117,gtzan,blues.00076.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/022/022349.mp3,022349.mp3,22349.0,130,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/009/009852.mp3,009852.mp3,9852.0,160,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/020/020735.mp3,020735.mp3,20735.0,184,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/056/056524.mp3,056524.mp3,56524.0,196,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/019/019761.mp3,019761.mp3,19761.0,96,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/036/036191.mp3,036191.mp3,36191.0,171,FMA,
/home/jupyter/datasphere/project/data/genres_original/blues/blues.00034.wav,blues,,185,gtzan,blues.00034.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/004/004802.mp3,004802.mp3,4802.0,132,FMA,
/home/jupyter/datasphere/project/data/genres_original/pop/pop.00086.wav,pop,,129,gtzan,pop.00086.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/021/021926.mp3,021926.mp3,21926.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001893.mp3,001893.mp3,1893.0,110,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/006/006782.mp3,006782.mp3,6782.0,86,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011854.mp3,011854.mp3,11854.0,93,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001481.mp3,001481.mp3,1481.0,187,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/043/043865.mp3,043865.mp3,43865.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/048/048402.mp3,048402.mp3,48402.0,60,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/016/016164.mp3,016164.mp3,16164.0,95,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/040/040132.mp3,040132.mp3,40132.0,91,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/004/004499.mp3,004499.mp3,4499.0,112,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/031/031041.mp3,031041.mp3,31041.0,130,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/010/010945.mp3,010945.mp3,10945.0,90,FMA,
/home/jupyter/datasphere/project/data_groove/groove-v1.0.0/groove/drummer1/246_funk-purdieshuffle_130_fill_4-4.wav,,,130,groove,246_funk-purdieshuffle_130_fill_4-4.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/012/012369.mp3,012369.mp3,12369.0,166,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/043/043858.mp3,043858.mp3,43858.0,44,FMA,
/home/jupyter/datasphere/project/data/genres_original/reggae/reggae.00034.wav,reggae,,185,gtzan,reggae.00034.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/032/032775.mp3,032775.mp3,32775.0,202,FMA,
/home/jupyter/datasphere/project/data/genres_original/country/country.00089.wav,country,,144,gtzan,country.00089.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/018/018761.mp3,018761.mp3,18761.0,120,FMA,
/home/jupyter/datasphere/project/data/genres_original/classical/classical.00037.wav,classical,,161,gtzan,classical.00037.wav
/home/jupyter/datasphere/project/ballroom_data/BallroomData/Waltz/Media-104501.wav,,,83,ballroom,
/home/jupyter/datasphere/project/medi_fma/fma_medium/010/010445.mp3,010445.mp3,10445.0,120,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/011/011795.mp3,011795.mp3,11795.0,90,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/122/122899.mp3,122899.mp3,122899.0,63,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/040/040660.mp3,040660.mp3,40660.0,55,FMA,
/home/jupyter/datasphere/project/medi_fma/fma_medium/016/016582.mp3,016582.mp3,16582.0,96,FMA,
/home/jupyter/datasphere/project/data/genres_original/blues/blues.00001.wav,blues,,68,gtzan,blues.00001.wav
/home/jupyter/datasphere/project/medi_fma/fma_medium/001/001649.mp3,001649.mp3,1649.0,241,FMA,
